rta	G0A
rta	G0B
rta	G0C
rta	G0E
rta	G0G
rta	G0H
rta	G0J
rta	G0K
rta	G0L
rta	G0M
rta	G0N
rta	G0P
rta	G0R
rta	G0S
rta	G0T
rta	G0V
rta	G0W
rta	G0X
rta	G0Y
rta	G0Z
rta	G1A
rta	G1B
rta	G1C
rta	G1E
rta	G1G
rta	G1H
rta	G1J
rta	G1K
rta	G1L
rta	G1M
rta	G1N
rta	G1P
rta	G1R
rta	G1S
rta	G1T
rta	G1V
rta	G1W
rta	G1X
rta	G1Y
rta	G2A
rta	G2B
rta	G2C
rta	G2E
rta	G2G
rta	G2J
rta	G2K
rta	G2L
rta	G2M
rta	G2N
rta	G3A
rta	G3E
rta	G3G
rta	G3H
rta	G3J
rta	G3K
rta	G3L
rta	G3M
rta	G3Z
rta	G4A
rta	G4R
rta	G4S
rta	G4T
rta	G4V
rta	G4W
rta	G4X
rta	G4Z
rta	G5A
rta	G5B
rta	G5C
rta	G5H
rta	G5J
rta	G5L
rta	G5M
rta	G5N
rta	G5R
rta	G5T
rta	G5V
rta	G5X
rta	G5Y
rta	G5Z
rta	G6A
rta	G6B
rta	G6C
rta	G6E
rta	G6G
rta	G6H
rta	G6J
rta	G6K
rta	G6L
rta	G6P
rta	G6R
rta	G6S
rta	G6T
rta	G6V
rta	G6W
rta	G6X
rta	G6Z
rta	G7A
rta	G7B
rta	G7G
rta	G7H
rta	G7J
rta	G7K
rta	G7N
rta	G7P
rta	G7S
rta	G7T
rta	G7X
rta	G7Y
rta	G7Z
rta	G8A
rta	G8B
rta	G8C
rta	G8E
rta	G8G
rta	G8H
rta	G8J
rta	G8K
rta	G8L
rta	G8M
rta	G8N
rta	G8P
rta	G8T
rta	G8V
rta	G8W
rta	G8Y
rta	G8Z
rta	G9A
rta	G9B
rta	G9C
rta	G9H
rta	G9N
rta	G9P
rta	G9R
rta	G9T
rta	G9X
rta	H0H
rta	H0M
rta	H1A
rta	H1B
rta	H1C
rta	H1E
rta	H1G
rta	H1H
rta	H1J
rta	H1K
rta	H1L
rta	H1M
rta	H1N
rta	H1P
rta	H1R
rta	H1S
rta	H1T
rta	H1V
rta	H1W
rta	H1X
rta	H1Y
rta	H1Z
rta	H2A
rta	H2B
rta	H2C
rta	H2E
rta	H2G
rta	H2H
rta	H2J
rta	H2K
rta	H2L
rta	H2M
rta	H2N
rta	H2P
rta	H2R
rta	H2S
rta	H2T
rta	H2V
rta	H2W
rta	H2X
rta	H2Y
rta	H2Z
rta	H3A
rta	H3B
rta	H3C
rta	H3E
rta	H3G
rta	H3H
rta	H3J
rta	H3K
rta	H3L
rta	H3M
rta	H3N
rta	H3P
rta	H3R
rta	H3S
rta	H3T
rta	H3V
rta	H3W
rta	H3X
rta	H3Y
rta	H3Z
rta	H4A
rta	H4B
rta	H4C
rta	H4E
rta	H4G
rta	H4H
rta	H4J
rta	H4K
rta	H4L
rta	H4M
rta	H4N
rta	H4P
rta	H4R
rta	H4S
rta	H4T
rta	H4V
rta	H4W
rta	H4X
rta	H4Y
rta	H4Z
rta	H5A
rta	H5B
rta	H7A
rta	H7B
rta	H7C
rta	H7E
rta	H7G
rta	H7H
rta	H7J
rta	H7K
rta	H7L
rta	H7M
rta	H7N
rta	H7P
rta	H7R
rta	H7S
rta	H7T
rta	H7V
rta	H7W
rta	H7X
rta	H7Y
rta	H8N
rta	H8P
rta	H8R
rta	H8S
rta	H8T
rta	H8Y
rta	H8Z
rta	H9A
rta	H9B
rta	H9C
rta	H9E
rta	H9G
rta	H9H
rta	H9J
rta	H9K
rta	H9P
rta	H9R
rta	H9S
rta	H9W
rta	H9X
rta	J0A
rta	J0B
rta	J0C
rta	J0E
rta	J0G
rta	J0H
rta	J0J
rta	J0K
rta	J0L
rta	J0M
rta	J0N
rta	J0P
rta	J0R
rta	J0S
rta	J0T
rta	J0V
rta	J0W
rta	J0X
rta	J0Y
rta	J0Z
rta	J1A
rta	J1E
rta	J1G
rta	J1H
rta	J1J
rta	J1K
rta	J1L
rta	J1M
rta	J1N
rta	J1S
rta	J1T
rta	J1X
rta	J1Z
rta	J2A
rta	J2B
rta	J2C
rta	J2E
rta	J2G
rta	J2H
rta	J2J
rta	J2K
rta	J2L
rta	J2N
rta	J2R
rta	J2S
rta	J2T
rta	J2W
rta	J2X
rta	J2Y
rta	J3A
rta	J3B
rta	J3E
rta	J3G
rta	J3H
rta	J3L
rta	J3M
rta	J3N
rta	J3P
rta	J3R
rta	J3T
rta	J3V
rta	J3X
rta	J3Y
rta	J3Z
rta	J4B
rta	J4G
rta	J4H
rta	J4J
rta	J4K
rta	J4L
rta	J4M
rta	J4N
rta	J4P
rta	J4R
rta	J4S
rta	J4T
rta	J4V
rta	J4W
rta	J4X
rta	J4Y
rta	J4Z
rta	J5A
rta	J5B
rta	J5J
rta	J5K
rta	J5L
rta	J5M
rta	J5R
rta	J5T
rta	J5V
rta	J5W
rta	J5X
rta	J5Y
rta	J5Z
rta	J6A
rta	J6E
rta	J6J
rta	J6K
rta	J6N
rta	J6R
rta	J6S
rta	J6T
rta	J6V
rta	J6W
rta	J6X
rta	J6Y
rta	J6Z
rta	J7A
rta	J7B
rta	J7C
rta	J7E
rta	J7G
rta	J7H
rta	J7J
rta	J7K
rta	J7L
rta	J7M
rta	J7N
rta	J7P
rta	J7R
rta	J7T
rta	J7V
rta	J7X
rta	J7Y
rta	J7Z
rta	J8A
rta	J8B
rta	J8C
rta	J8E
rta	J8G
rta	J8H
rta	J8L
rta	J8M
rta	J8N
rta	J8P
rta	J8R
rta	J8T
rta	J8V
rta	J8X
rta	J8Y
rta	J8Z
rta	J9A
rta	J9B
rta	J9E
rta	J9H
rta	J9J
rta	J9L
rta	J9P
rta	J9T
rta	J9V
rta	J9X
rta	J9Y
rta	J9Z
rta	Alberta
rta	British Columbia
rta	Manitoba
rta	New Brunswick
rta	Newfoundland and Labrador
rta	Northwest Territory
rta	Nova Scotia
rta	Ontario
rta	Prince Edward Island
rta	Quebec
rta	Saskatchewan
rta	Yukon
rta	Aruba
rta	Afghanistan
rta	Angola
rta	Anguilla
rta	Åland Islands
rta	Albania
rta	Andorra
rta	United Arab Emirates
rta	Argentina
rta	Armenia
rta	American Samoa
rta	Antarctica
rta	French Southern Territories
rta	Antigua and Barbuda
rta	Australia
rta	Austria
rta	Azerbaijan
rta	Burundi
rta	Belgium
rta	Benin
rta	Bonaire, Sint Eustatius and Saba
rta	Burkina Faso
rta	Bangladesh
rta	Bulgaria
rta	Bahrain
rta	Bahamas
rta	Bosnia and Herzegovina
rta	Saint Barthélemy
rta	Belarus
rta	Belize
rta	Bermuda
rta	Brazil
rta	Barbados
rta	Brunei Darussalam
rta	Bhutan
rta	Bouvet Island
rta	Botswana
rta	Central African Republic
rta	Canada
rta	Cocos (Keeling) Islands
rta	Switzerland
rta	Chile
rta	China
rta	Côte d'Ivoire
rta	Cameroon
rta	Congo, The Democratic Republic of the
rta	Congo
rta	Cook Islands
rta	Colombia
rta	Comoros
rta	Cabo Verde
rta	Costa Rica
rta	Cuba
rta	Curaçao
rta	Christmas Island
rta	Cayman Islands
rta	Cyprus
rta	Czechia
rta	Germany
rta	Djibouti
rta	Dominica
rta	Denmark
rta	Dominican Republic
rta	Algeria
rta	Ecuador
rta	Egypt
rta	Eritrea
rta	Western Sahara
rta	Spain
rta	Estonia
rta	Ethiopia
rta	Finland
rta	Fiji
rta	Falkland Islands (Malvinas)
rta	France
rta	Faroe Islands
rta	Micronesia, Federated States of
rta	Gabon
rta	United Kingdom
rta	Georgia
rta	Guernsey
rta	Ghana
rta	Gibraltar
rta	Guinea
rta	Guadeloupe
rta	Gambia
rta	Guinea-Bissau
rta	Equatorial Guinea
rta	Greece
rta	Grenada
rta	Greenland
rta	Guatemala
rta	French Guiana
rta	Guam
rta	Guyana
rta	Hong Kong
rta	Heard Island and McDonald Islands
rta	Honduras
rta	Croatia
rta	Haiti
rta	Hungary
rta	Indonesia
rta	Isle of Man
rta	India
rta	British Indian Ocean Territory
rta	Ireland
rta	Iran, Islamic Republic of
rta	Iraq
rta	Iceland
rta	Israel
rta	Italy
rta	Jamaica
rta	Jersey
rta	Jordan
rta	Japan
rta	Kazakhstan
rta	Kenya
rta	Kyrgyzstan
rta	Cambodia
rta	Kiribati
rta	Saint Kitts and Nevis
rta	Korea, Republic of
rta	Kuwait
rta	Lao People's Democratic Republic
rta	Lebanon
rta	Liberia
rta	Libya
rta	Saint Lucia
rta	Liechtenstein
rta	Sri Lanka
rta	Lesotho
rta	Lithuania
rta	Luxembourg
rta	Latvia
rta	Macao
rta	Saint Martin (French part)
rta	Morocco
rta	Monaco
rta	Moldova, Republic of
rta	Madagascar
rta	Maldives
rta	Mexico
rta	Marshall Islands
rta	North Macedonia
rta	Mali
rta	Malta
rta	Myanmar
rta	Montenegro
rta	Mongolia
rta	Northern Mariana Islands
rta	Mozambique
rta	Mauritania
rta	Mauritius
rta	Malawi
rta	Malaysia
rta	Mayotte
rta	Namibia
rta	New Caledonia
rta	Niger
rta	Norfolk Island
rta	Nigeria
rta	Nicaragua
rta	Niue
rta	Netherlands
rta	Norway
rta	Nauru
rta	New Zealand
rta	Oman
rta	Pakistan
rta	Panama
rta	Pitcairn
rta	Peru
rta	Philippines
rta	Palau
rta	Poland
rta	Puerto Rico
rta	Portugal
rta	Paraguay
rta	Palestine, State of
rta	French Polynesia
rta	Réunion
rta	Romania
rta	Russian Federation
rta	Rwanda
rta	Saudi Arabia
rta	Sudan
rta	Senegal
rta	South Georgia and the South Sandwich Islands
rta	Saint Helena, Ascension and Tristan da Cunha
rta	Svalbard and Jan Mayen
rta	Solomon Islands
rta	Sierra Leone
rta	El Salvador
rta	San Marino
rta	Somalia
rta	Serbia
rta	South Sudan
rta	Sao Tome and Principe
rta	Suriname
rta	Slovakia
rta	Sweden
rta	Eswatini
rta	Seychelles
rta	Syrian Arab Republic
rta	Chad
rta	Togo
rta	Thailand
rta	Tajikistan
rta	Tokelau
rta	Turkmenistan
rta	Tonga
rta	Trinidad and Tobago
rta	Tunisia
rta	Turkey
rta	Tuvalu
rta	Taiwan, Province of China
rta	Tanzania, United Republic of
rta	Uganda
rta	Ukraine
rta	United States
rta	Uzbekistan
rta	Saint Vincent and the Grenadines
rta	Venezuela, Bolivarian Republic of
rta	Virgin Islands, British
rta	Viet Nam
rta	Vanuatu
rta	Wallis and Futuna
rta	Yemen
rta	South Africa
rta	Zambia
rta	Zimbabwe
province	Alberta
province	British Columbia
province	Manitoba
province	New Brunswick
province	Newfoundland and Labrador
province	Northwest Territory
province	Nova Scotia
province	Ontario
province	Prince Edward Island
province	Quebec
province	Saskatchewan
province	Yukon
country	Aruba
country	Afghanistan
country	Angola
country	Anguilla
country	Åland Islands
country	Albania
country	Andorra
country	United Arab Emirates
country	Argentina
country	Armenia
country	American Samoa
country	Antarctica
country	French Southern Territories
country	Antigua and Barbuda
country	Australia
country	Austria
country	Azerbaijan
country	Burundi
country	Belgium
country	Benin
country	Bonaire, Sint Eustatius and Saba
country	Burkina Faso
country	Bangladesh
country	Bulgaria
country	Bahrain
country	Bahamas
country	Bosnia and Herzegovina
country	Saint Barthélemy
country	Belarus
country	Belize
country	Bermuda
country	Brazil
country	Barbados
country	Brunei Darussalam
country	Bhutan
country	Bouvet Island
country	Botswana
country	Central African Republic
country	Canada
country	Cocos (Keeling) Islands
country	Switzerland
country	Chile
country	China
country	Côte d'Ivoire
country	Cameroon
country	Congo, The Democratic Republic of the
country	Congo
country	Cook Islands
country	Colombia
country	Comoros
country	Cabo Verde
country	Costa Rica
country	Cuba
country	Curaçao
country	Christmas Island
country	Cayman Islands
country	Cyprus
country	Czechia
country	Germany
country	Djibouti
country	Dominica
country	Denmark
country	Dominican Republic
country	Algeria
country	Ecuador
country	Egypt
country	Eritrea
country	Western Sahara
country	Spain
country	Estonia
country	Ethiopia
country	Finland
country	Fiji
country	Falkland Islands (Malvinas)
country	France
country	Faroe Islands
country	Micronesia, Federated States of
country	Gabon
country	United Kingdom
country	Georgia
country	Guernsey
country	Ghana
country	Gibraltar
country	Guinea
country	Guadeloupe
country	Gambia
country	Guinea-Bissau
country	Equatorial Guinea
country	Greece
country	Grenada
country	Greenland
country	Guatemala
country	French Guiana
country	Guam
country	Guyana
country	Hong Kong
country	Heard Island and McDonald Islands
country	Honduras
country	Croatia
country	Haiti
country	Hungary
country	Indonesia
country	Isle of Man
country	India
country	British Indian Ocean Territory
country	Ireland
country	Iran, Islamic Republic of
country	Iraq
country	Iceland
country	Israel
country	Italy
country	Jamaica
country	Jersey
country	Jordan
country	Japan
country	Kazakhstan
country	Kenya
country	Kyrgyzstan
country	Cambodia
country	Kiribati
country	Saint Kitts and Nevis
country	Korea, Republic of
country	Kuwait
country	Lao People's Democratic Republic
country	Lebanon
country	Liberia
country	Libya
country	Saint Lucia
country	Liechtenstein
country	Sri Lanka
country	Lesotho
country	Lithuania
country	Luxembourg
country	Latvia
country	Macao
country	Saint Martin (French part)
country	Morocco
country	Monaco
country	Moldova, Republic of
country	Madagascar
country	Maldives
country	Mexico
country	Marshall Islands
country	North Macedonia
country	Mali
country	Malta
country	Myanmar
country	Montenegro
country	Mongolia
country	Northern Mariana Islands
country	Mozambique
country	Mauritania
country	Mauritius
country	Malawi
country	Malaysia
country	Mayotte
country	Namibia
country	New Caledonia
country	Niger
country	Norfolk Island
country	Nigeria
country	Nicaragua
country	Niue
country	Netherlands
country	Norway
country	Nauru
country	New Zealand
country	Oman
country	Pakistan
country	Panama
country	Pitcairn
country	Peru
country	Philippines
country	Palau
country	Poland
country	Puerto Rico
country	Portugal
country	Paraguay
country	Palestine, State of
country	French Polynesia
country	Réunion
country	Romania
country	Russian Federation
country	Rwanda
country	Saudi Arabia
country	Sudan
country	Senegal
country	South Georgia and the South Sandwich Islands
country	Saint Helena, Ascension and Tristan da Cunha
country	Svalbard and Jan Mayen
country	Solomon Islands
country	Sierra Leone
country	El Salvador
country	San Marino
country	Somalia
country	Serbia
country	South Sudan
country	Sao Tome and Principe
country	Suriname
country	Slovakia
country	Sweden
country	Eswatini
country	Seychelles
country	Syrian Arab Republic
country	Chad
country	Togo
country	Thailand
country	Tajikistan
country	Tokelau
country	Turkmenistan
country	Tonga
country	Trinidad and Tobago
country	Tunisia
country	Turkey
country	Tuvalu
country	Taiwan, Province of China
country	Tanzania, United Republic of
country	Uganda
country	Ukraine
country	United States
country	Uzbekistan
country	Saint Vincent and the Grenadines
country	Venezuela, Bolivarian Republic of
country	Virgin Islands, British
country	Viet Nam
country	Vanuatu
country	Wallis and Futuna
country	Yemen
country	South Africa
country	Zambia
country	Zimbabwe
